Data,T1,T2,T3,T4,F1,F2,Amostra
27/10/2022 20:34:54599800,313.2392,308.5544,311.2628,295.72,86.672395,38,1000V10
27/10/2022 20:34:55582600,313.0928,308.5788,311.3116,295.6712,91.300995,41,1000V10
27/10/2022 20:34:56596600,313.1172,308.53,311.336,295.72,88.523835,42,1000V10
27/10/2022 20:34:57595000,313.1904,308.3348,311.5068,295.6712,85.746675,41,1000V10
27/10/2022 20:34:58593400,313.1904,308.3348,311.5068,295.6712,89.449555,40,1000V10
27/10/2022 20:34:59591800,313.2392,308.5056,311.458,295.6712,89.449555,40,1000V10
27/10/2022 20:35:00590200,313.2636,308.6764,311.5556,295.6712,89.449555,38,1000V10
27/10/2022 20:35:01588600,313.1904,308.7496,311.58,295.6712,89.449555,40,1000V10
27/10/2022 20:35:02571400,313.3124,308.5056,311.6288,295.6712,89.449555,40,1000V10
27/10/2022 20:35:03585400,313.2636,308.286,311.6288,295.6468,91.300995,38,1000V10
27/10/2022 20:35:04583800,313.2392,308.3104,311.6776,295.6712,90.375275,38,1000V10
27/10/2022 20:35:05597800,313.2636,308.3836,311.6776,295.6712,88.523835,37,1000V10
27/10/2022 20:35:06596200,313.2636,308.2616,311.7996,295.6712,91.300995,38,1000V10
27/10/2022 20:35:07594600,313.1416,308.2128,311.7996,295.72,90.375275,38,1000V10
27/10/2022 20:35:08577400,313.1904,308.2128,311.7752,295.6712,91.300995,40,1000V10
27/10/2022 20:35:09591400,313.1904,308.4568,311.8972,295.6712,90.375275,40,1000V10
27/10/2022 20:35:10589800,313.0928,308.8716,311.9216,295.6712,89.449555,38,1000V10
27/10/2022 20:35:11588200,313.0196,308.5788,311.8972,295.6712,91.300995,40,1000V10
27/10/2022 20:35:12602200,313.0196,308.0908,311.9216,295.6712,91.300995,40,1000V10
27/10/2022 20:35:13600600,312.9708,308.2616,311.9704,295.6712,90.375275,38,1000V10
27/10/2022 20:35:14599000,312.9952,308.7984,311.9704,295.6712,89.449555,38,1000V10
27/10/2022 20:35:15597400,313.0196,309.2132,311.9704,295.6712,88.523835,38,1000V10
27/10/2022 20:35:16595800,313.0196,309.5304,311.9948,295.6468,88.523835,37,1000V10
27/10/2022 20:35:17578600,312.9952,309.506,311.9948,295.72,89.449555,38,1000V10
27/10/2022 20:35:18592600,312.9952,309.506,312.1168,295.6712,89.449555,38,1000V10
27/10/2022 20:35:19591000,312.9952,309.5304,312.1412,295.72,86.672395,40,1000V10
27/10/2022 20:35:20589400,312.9708,309.506,312.1168,295.6712,88.523835,40,1000V10
27/10/2022 20:35:21587800,312.9708,309.3352,312.1168,295.72,89.449555,41,1000V10
27/10/2022 20:35:22601800,312.9464,309.1156,312.1412,295.72,89.449555,37,1000V10
27/10/2022 20:35:23600200,312.8976,308.9936,312.2388,295.6712,88.523835,36,1000V10
27/10/2022 20:35:24583000,312.8976,308.8716,312.1656,295.6712,90.375275,38,1000V10
27/10/2022 20:35:25597000,312.8976,308.652,312.2388,295.6712,89.449555,41,1000V10
27/10/2022 20:35:26595400,312.9708,308.5056,312.2388,295.6224,90.375275,38,1000V10
27/10/2022 20:35:27593800,312.9708,308.408,312.2388,295.7444,90.375275,40,1000V10
27/10/2022 20:35:28592200,313.0196,308.5544,312.2388,295.6712,90.375275,38,1000V10
27/10/2022 20:35:29606200,312.9952,308.7984,312.2144,295.6468,90.375275,40,1000V10
27/10/2022 20:35:30760600,313.2148,309.1644,312.2388,295.6468,90.375275,40,1000V10
27/10/2022 20:35:31587400,313.3368,309.0424,312.2632,295.6468,89.449555,38,1000V10
27/10/2022 20:35:32585800,313.3124,308.9204,312.2388,295.6712,89.449555,40,1000V10
27/10/2022 20:35:33599800,313.4832,309.2376,312.2388,295.72,89.449555,38,1000V10
27/10/2022 20:35:34598200,313.5808,309.2376,312.2632,295.6712,89.449555,37,1000V10
27/10/2022 20:35:35596600,313.5808,309.0424,312.2632,295.6712,88.523835,37,1000V10
27/10/2022 20:35:36595000,313.5564,309.0424,312.2632,295.6712,88.523835,38,1000V10
27/10/2022 20:35:37593400,313.5808,309.0424,312.2632,295.6712,89.449555,40,1000V10
27/10/2022 20:35:38591800,313.7028,308.8228,312.2632,295.6224,86.672395,41,1000V10
27/10/2022 20:35:39590200,313.7272,308.4324,312.2632,295.5492,89.449555,41,1000V10
27/10/2022 20:35:40604200,313.776,308.1884,312.2876,295.6712,88.523835,40,1000V10
27/10/2022 20:35:41602600,313.776,308.53,312.2876,295.6468,88.523835,40,1000V10
27/10/2022 20:35:42585400,313.776,308.5056,312.2876,295.6712,89.449555,38,1000V10
27/10/2022 20:35:43599400,313.654,308.53,312.3852,295.6712,90.375275,38,1000V10
27/10/2022 20:35:44597800,313.5808,308.2616,312.2876,295.6712,90.375275,40,1000V10
27/10/2022 20:35:45596200,313.5564,308.3836,312.4584,295.6224,89.449555,40,1000V10
27/10/2022 20:35:46594600,313.6052,308.7008,312.4584,295.6224,90.375275,40,1000V10
27/10/2022 20:35:47593000,313.5808,308.5788,312.4828,295.6712,89.449555,37,1000V10
27/10/2022 20:35:48591400,313.4832,309.1156,312.5072,295.6468,88.523835,40,1000V10
27/10/2022 20:35:49589800,313.4832,309.3352,312.4584,295.72,89.449555,40,1000V10
27/10/2022 20:35:50588200,313.4588,309.3596,312.6048,295.6712,86.672395,38,1000V10
27/10/2022 20:35:51664600,313.4344,309.5304,312.6048,295.72,89.449555,38,1000V10
27/10/2022 20:35:52585000,313.4344,309.4572,312.6048,295.6712,86.672395,40,1000V10
27/10/2022 20:35:53599000,313.4344,309.1644,312.6048,295.6712,88.523835,32,1000V10
27/10/2022 20:35:54597400,313.4588,309.4572,312.7512,295.6712,89.449555,38,1000V10
27/10/2022 20:35:55595800,313.4588,309.6524,312.7268,295.6712,86.672395,37,1000V10
27/10/2022 20:35:56594200,313.4588,309.4572,312.7268,295.6224,88.523835,38,1000V10
27/10/2022 20:35:57592600,313.4344,309.1644,312.8,295.6712,88.523835,40,1000V10
27/10/2022 20:35:58606600,313.4344,308.9692,312.8,295.6468,89.449555,36,1000V10
27/10/2022 20:35:59589400,313.4832,309.018,312.8244,295.6712,89.449555,40,1000V10
27/10/2022 20:36:00603400,313.4832,308.7984,312.8244,295.6224,90.375275,37,1000V10
27/10/2022 20:36:01601800,313.4832,308.7008,312.8244,295.6712,90.375275,40,1000V10
27/10/2022 20:36:02600200,313.4832,309.018,312.8244,295.6712,90.375275,40,1000V10
27/10/2022 20:36:03598600,313.4588,308.896,312.8,295.6468,90.375275,38,1000V10
27/10/2022 20:36:04581400,313.4588,308.7008,312.8244,295.6224,89.449555,40,1000V10
27/10/2022 20:36:05595400,313.4832,309.506,312.8244,295.598,89.449555,41,1000V10
27/10/2022 20:36:06593800,313.4588,309.4572,312.8,295.6712,89.449555,40,1000V10
27/10/2022 20:36:07592200,313.4588,309.4816,312.8244,295.6712,88.523835,37,1000V10
27/10/2022 20:36:08590600,313.4832,308.7984,312.8732,295.6712,88.523835,38,1000V10
27/10/2022 20:36:09604600,313.6052,309.018,312.8244,295.6712,89.449555,40,1000V10
27/10/2022 20:36:10587400,313.5808,309.2376,312.8488,295.72,86.672395,37,1000V10
27/10/2022 20:36:11601400,313.41,309.3596,312.7512,295.72,88.523835,37,1000V10
27/10/2022 20:36:12584200,313.5808,309.4816,312.8244,295.6468,86.672395,37,1000V10
27/10/2022 20:36:13598200,313.5808,309.3596,312.8244,295.6712,88.523835,38,1000V10
27/10/2022 20:36:14596600,313.5808,309.3352,312.8244,295.6712,89.449555,40,1000V10
27/10/2022 20:36:15595000,313.6784,309.262,312.8244,295.72,88.523835,40,1000V10
27/10/2022 20:36:16593400,313.6784,309.2376,312.8244,295.6468,89.449555,40,1000V10
27/10/2022 20:36:17591800,313.7028,309.0424,312.8244,295.6712,89.449555,38,1000V10
27/10/2022 20:36:18590200,313.8248,309.1644,312.9708,295.6224,90.375275,40,1000V10
27/10/2022 20:36:19588600,313.8248,309.0912,312.8244,295.6224,89.449555,38,1000V10
27/10/2022 20:36:20587000,313.8004,308.896,312.922,295.6224,89.449555,38,1000V10
27/10/2022 20:36:21601000,313.8492,309.1644,312.9464,295.6224,88.523835,37,1000V10
27/10/2022 20:36:22599400,313.898,309.6524,312.922,295.6468,88.523835,38,1000V10
27/10/2022 20:36:23597800,313.898,309.9696,312.8732,295.6468,84.820955,38,1000V10
27/10/2022 20:36:24596200,313.9468,309.7256,312.8244,295.6224,88.523835,40,1000V10
27/10/2022 20:36:25594600,313.898,309.2376,312.9708,295.6468,85.746675,38,1000V10
27/10/2022 20:36:26593000,314.0688,308.7008,312.9464,295.6224,86.672395,38,1000V10
27/10/2022 20:36:27591400,313.9224,308.8716,313.0928,295.6468,88.523835,38,1000V10
27/10/2022 20:36:28589800,314.0932,309.018,313.044,295.6224,89.449555,40,1000V10
27/10/2022 20:36:29603800,314.0932,309.2132,313.044,295.598,88.523835,38,1000V10
27/10/2022 20:36:30602200,313.9712,309.14,313.044,295.6224,88.523835,37,1000V10
27/10/2022 20:36:31600600,314.0688,308.9936,313.044,295.6224,89.449555,37,1000V10
27/10/2022 20:36:32599000,314.0688,309.1644,313.0684,295.6224,88.523835,36,1000V10
27/10/2022 20:36:33597400,314.0688,308.9936,313.0928,295.6224,85.746675,38,1000V10
27/10/2022 20:36:34595800,314.0932,309.018,313.166,295.598,88.523835,38,1000V10
27/10/2022 20:36:35594200,314.0932,308.8716,313.166,295.6224,86.672395,41,1000V10
27/10/2022 20:36:36592600,314.0688,309.384,313.1172,295.6224,88.523835,40,1000V10
27/10/2022 20:36:37591000,314.142,309.506,313.166,295.6224,88.523835,40,1000V10
27/10/2022 20:36:38589400,314.0688,309.4572,313.166,295.6224,85.746675,41,1000V10
27/10/2022 20:36:39603400,314.0932,309.2132,313.2392,295.6468,85.746675,37,1000V10
27/10/2022 20:36:40586200,314.0688,309.3352,313.2148,295.6468,85.746675,38,1000V10
27/10/2022 20:36:46639000,314.0932,309.6524,313.288,295.6468,93.152435,40,1000V10
27/10/2022 20:36:47653000,314.142,309.6524,313.288,295.6468,91.300995,40,1000V10
27/10/2022 20:36:48651400,314.142,309.75,313.288,295.6224,94.078155,40,1000V10
27/10/2022 20:36:49665400,314.142,310.1892,313.3856,295.6224,95.003875,38,1000V10
27/10/2022 20:36:50648200,314.1908,310.0428,313.3856,295.6712,95.003875,37,1000V10
27/10/2022 20:36:51662200,314.2396,310.4088,313.4344,295.6224,95.003875,36,1000V10
27/10/2022 20:36:52660600,314.1908,310.4332,313.3856,295.6468,95.929595,37,1000V10
27/10/2022 20:36:53659000,314.264,310.116,313.3124,295.6468,95.003875,38,1000V10
27/10/2022 20:36:54657400,314.264,310.3356,313.3856,295.598,95.003875,38,1000V10
27/10/2022 20:36:55671400,314.3128,310.3112,313.3856,295.598,94.078155,40,1000V10
27/10/2022 20:36:56654200,314.4104,310.3112,313.4344,295.6224,94.078155,40,1000V10
27/10/2022 20:36:57652600,314.386,310.238,313.41,295.6468,94.078155,40,1000V10
27/10/2022 20:36:58666600,314.3616,310.7748,313.4344,295.6712,95.003875,38,1000V10
27/10/2022 20:36:59665000,314.3616,310.9944,313.4588,295.6224,95.003875,38,1000V10
27/10/2022 20:37:00663400,314.2884,310.8724,313.4588,295.6468,94.078155,38,1000V10
27/10/2022 20:37:01646200,314.3128,310.8236,313.4588,295.6224,93.152435,38,1000V10
27/10/2022 20:37:02660200,314.4104,310.9944,313.4588,295.6224,94.078155,36,1000V10
27/10/2022 20:37:03658600,314.3128,311.0432,313.5808,295.6712,95.003875,38,1000V10
27/10/2022 20:37:04657000,314.3128,310.9212,313.4588,295.6468,95.003875,38,1000V10
27/10/2022 20:37:05717800,314.2396,310.9456,313.5808,295.6224,95.003875,37,1000V10
27/10/2022 20:37:06653800,314.1908,311.1408,313.5564,295.6468,95.003875,38,1000V10
27/10/2022 20:37:07652200,314.0932,311.2628,313.6784,295.5492,95.003875,37,1000V10
27/10/2022 20:37:08666200,314.0688,310.9944,313.6296,295.6224,95.003875,38,1000V10
27/10/2022 20:37:09664600,313.9712,310.6528,313.654,295.598,97.781035,37,1000V10
27/10/2022 20:37:10663000,313.9712,310.9456,313.6296,295.598,95.929595,41,1000V10
27/10/2022 20:37:11661400,313.898,310.9944,313.5808,295.598,95.003875,41,1000V10
27/10/2022 20:37:12659800,313.9468,310.8236,313.6784,295.5492,95.003875,41,1000V10
27/10/2022 20:37:13658200,313.9468,310.7992,313.6784,295.6224,95.003875,41,1000V10
27/10/2022 20:37:14656600,313.9224,310.8236,313.654,295.6224,95.929595,40,1000V10
27/10/2022 20:37:15655000,314.0932,310.6284,313.7028,295.6468,95.003875,38,1000V10
27/10/2022 20:37:16653400,314.142,310.9944,313.6784,295.6468,94.078155,40,1000V10
27/10/2022 20:37:17651800,314.142,311.0188,313.7516,295.5492,94.078155,38,1000V10
27/10/2022 20:37:18665800,314.0932,310.9212,313.6784,295.598,94.078155,38,1000V10
27/10/2022 20:37:19664200,314.142,310.8724,313.6784,295.6468,97.781035,37,1000V10
27/10/2022 20:37:20662600,314.2396,311.1652,313.7028,295.476,95.003875,38,1000V10
27/10/2022 20:37:21661000,314.3128,311.2384,313.6784,295.598,95.003875,38,1000V10
27/10/2022 20:37:22659400,314.3128,310.7992,313.7516,295.5492,95.003875,40,1000V10
27/10/2022 20:37:23657800,314.4348,310.8236,313.7028,295.5492,94.078155,37,1000V10
27/10/2022 20:37:24656200,314.4104,310.9456,313.6784,295.6712,95.003875,35,1000V10
27/10/2022 20:37:25654600,314.4104,311.1408,313.6784,295.6224,95.003875,37,1000V10
27/10/2022 20:37:26668600,314.4348,311.0432,313.7516,295.6468,95.003875,37,1000V10
27/10/2022 20:37:27651400,314.4348,311.3116,313.7028,295.6224,95.003875,37,1000V10
27/10/2022 20:37:28649800,314.4836,311.2384,313.7028,295.6224,95.929595,37,1000V10
27/10/2022 20:37:29663800,314.4104,311.0432,313.6784,295.6468,95.003875,40,1000V10
27/10/2022 20:37:30662200,314.4348,310.9456,313.7028,295.5492,95.929595,40,1000V10
27/10/2022 20:37:31660600,314.4348,310.9944,313.7028,295.6468,95.003875,38,1000V10
27/10/2022 20:37:32643400,314.4836,310.9456,313.6784,295.598,95.003875,40,1000V10
27/10/2022 20:37:33673000,314.4348,311.3848,313.6784,295.5492,95.929595,37,1000V10
27/10/2022 20:37:34655800,314.4104,311.1652,313.7516,295.6224,95.003875,37,1000V10
27/10/2022 20:37:35654200,314.4104,310.9944,313.8248,295.6224,95.929595,37,1000V10
27/10/2022 20:37:36652600,314.4104,311.2628,313.7516,295.6224,97.781035,37,1000V10
27/10/2022 20:37:37651000,314.4104,311.1652,313.7516,295.6224,95.003875,38,1000V10
27/10/2022 20:37:38665000,314.3128,311.4092,313.776,295.6224,95.003875,38,1000V10
27/10/2022 20:37:39663400,314.2884,311.8972,313.8004,295.5492,95.003875,40,1000V10
27/10/2022 20:37:40661800,314.264,311.8484,313.8736,295.598,95.003875,35,1000V10
27/10/2022 20:37:41660200,314.2884,311.824,313.898,295.5004,95.929595,36,1000V10
27/10/2022 20:37:42658600,314.1908,311.4824,313.9224,295.5004,95.003875,37,1000V10
27/10/2022 20:37:43657000,314.2396,311.458,313.9224,295.6224,95.929595,36,1000V10
27/10/2022 20:37:44655400,314.2396,311.458,313.9224,295.6468,95.929595,37,1000V10
27/10/2022 20:37:45653800,314.2396,311.1896,313.9224,295.598,97.781035,38,1000V10
27/10/2022 20:37:46652200,314.142,311.458,313.9224,295.598,97.781035,38,1000V10
27/10/2022 20:37:47650600,314.1908,311.5068,313.9224,295.598,95.929595,38,1000V10
27/10/2022 20:37:48664600,314.2396,311.7752,313.8248,295.5492,95.003875,40,1000V10
27/10/2022 20:37:49663000,314.1908,311.6288,313.9468,295.5492,95.003875,38,1000V10
27/10/2022 20:37:50661400,314.3616,311.1652,314.02,295.5492,93.152435,38,1000V10
27/10/2022 20:37:51659800,314.3616,310.9456,313.9224,295.5492,93.152435,37,1000V10
27/10/2022 20:37:52658200,314.386,310.9944,313.9224,295.6468,94.078155,37,1000V10
27/10/2022 20:37:53656600,314.386,311.3604,313.9468,295.6224,93.152435,35,1000V10
27/10/2022 20:37:54655000,314.4104,311.1652,313.9468,295.6468,94.078155,32,1000V10
27/10/2022 20:37:55669000,314.386,311.1164,313.898,295.6224,95.929595,36,1000V10
27/10/2022 20:37:56667400,314.4836,311.1652,313.9224,295.5492,95.003875,35,1000V10
27/10/2022 20:37:57665800,314.4348,311.5068,313.9224,295.598,95.003875,37,1000V10
27/10/2022 20:37:58664200,314.5324,311.6288,313.9224,295.598,95.003875,38,1000V10
27/10/2022 20:37:59662600,314.5324,311.2628,313.9468,295.6712,97.781035,40,1000V10
27/10/2022 20:38:00661000,314.63,311.2628,313.9224,295.6224,95.003875,38,1000V10
27/10/2022 20:38:01659400,314.6056,311.1652,313.9224,295.5248,95.003875,37,1000V10
27/10/2022 20:38:02657800,314.6544,311.0188,313.9224,295.598,95.929595,37,1000V10
27/10/2022 20:38:03656200,314.7276,310.9944,313.8736,295.598,97.781035,37,1000V10
27/10/2022 20:38:04654600,314.6544,311.1408,314.02,295.6224,95.929595,38,1000V10
27/10/2022 20:38:05668600,314.7276,310.7016,313.9468,295.6224,97.781035,38,1000V10
27/10/2022 20:38:06667000,314.7276,311.1164,314.02,295.6224,93.152435,40,1000V10
27/10/2022 20:38:07665400,314.63,311.1164,314.02,295.5492,95.929595,40,1000V10
27/10/2022 20:38:08663800,314.63,310.9456,314.02,295.598,95.003875,41,1000V10
27/10/2022 20:38:09662200,314.6544,310.9212,314.02,295.6224,97.781035,40,1000V10
27/10/2022 20:38:10660600,314.752,310.7992,314.02,295.5492,94.078155,37,1000V10
27/10/2022 20:38:11659000,314.752,310.8724,314.02,295.598,95.003875,37,1000V10
27/10/2022 20:38:12657400,314.63,311.1408,313.9468,295.598,95.003875,38,1000V10
27/10/2022 20:38:13655800,314.752,311.2628,314.0444,295.598,94.078155,37,1000V10
27/10/2022 20:38:14654200,314.6788,311.2384,314.0932,295.598,95.003875,37,1000V10
27/10/2022 20:38:15668200,314.752,310.9456,314.0444,295.598,95.003875,37,1000V10
27/10/2022 20:38:16666600,314.752,310.8724,314.0932,295.5492,95.929595,37,1000V10
27/10/2022 20:38:17665000,314.7764,310.8236,314.142,295.5004,95.003875,37,1000V10
27/10/2022 20:38:18663400,314.752,311.1652,314.2152,295.6224,95.003875,37,1000V10
27/10/2022 20:38:19661800,314.752,311.3604,314.142,295.6224,95.929595,36,1000V10
27/10/2022 20:38:20660200,314.752,311.4824,314.2152,295.5492,95.929595,38,1000V10
27/10/2022 20:38:21658600,314.7764,311.1408,314.142,295.598,97.781035,38,1000V10
27/10/2022 20:38:22657000,314.752,310.9944,314.2396,295.5492,95.929595,37,1000V10
27/10/2022 20:38:23671000,314.63,311.0188,314.2396,295.5248,95.003875,37,1000V10
27/10/2022 20:38:24653800,314.6544,311.0188,314.2396,295.476,95.929595,38,1000V10
27/10/2022 20:38:25652200,314.752,310.9944,314.264,295.5004,97.781035,38,1000V10
27/10/2022 20:38:26650600,314.7764,311.3604,314.2396,295.598,97.781035,40,1000V10
27/10/2022 20:38:32656600,314.874,311.6044,314.264,295.5248,139.438435,38,1000V10
27/10/2022 20:38:33686200,314.874,311.7752,314.2396,295.6224,141.289875,36,1000V10
27/10/2022 20:38:34684600,314.874,311.8972,314.3372,295.5492,144.067035,37,1000V10
27/10/2022 20:38:35683000,314.8984,312.1168,314.3372,295.598,144.992755,37,1000V10
27/10/2022 20:38:36681400,314.8008,312.068,314.3372,295.5248,144.992755,37,1000V10
27/10/2022 20:38:37695400,314.996,312.2388,314.3372,295.6224,144.067035,38,1000V10
27/10/2022 20:38:38693800,314.996,312.2388,314.264,295.598,143.141315,38,1000V10
27/10/2022 20:38:39676600,314.9716,312.312,314.264,295.598,143.141315,37,1000V10
27/10/2022 20:38:40690600,314.9716,312.4584,314.3372,295.598,144.992755,37,1000V10
27/10/2022 20:38:41673400,314.9716,312.4584,314.3372,295.598,144.067035,38,1000V10
27/10/2022 20:38:42687400,314.8984,312.4096,314.386,295.6224,144.067035,35,1000V10
27/10/2022 20:38:43685800,314.874,312.434,314.386,295.598,144.067035,37,1000V10
27/10/2022 20:38:44684200,314.874,312.2388,314.386,295.6468,143.141315,37,1000V10
27/10/2022 20:38:45698200,314.752,312.1412,314.508,295.6468,144.067035,37,1000V10
27/10/2022 20:38:46696600,314.752,312.4096,314.508,295.598,143.141315,36,1000V10
27/10/2022 20:38:47695000,314.7276,312.434,314.508,295.5248,143.141315,37,1000V10
27/10/2022 20:38:48677800,314.63,312.312,314.6056,295.598,143.141315,36,1000V10
27/10/2022 20:38:49691800,314.752,312.6048,314.508,295.5492,144.067035,36,1000V10
27/10/2022 20:38:50690200,314.752,312.8244,314.5812,295.6224,143.141315,32,1000V10
27/10/2022 20:38:51688600,314.7764,312.8976,314.5812,295.6224,145.918475,37,1000V10
27/10/2022 20:38:52687000,314.874,312.7756,314.5812,295.6224,144.992755,37,1000V10
27/10/2022 20:38:53685400,314.9228,312.7756,314.5812,295.5492,145.918475,38,1000V10
27/10/2022 20:38:54683800,314.9228,312.7268,314.5812,295.5004,144.992755,37,1000V10
27/10/2022 20:38:55682200,314.996,312.678,314.6544,295.5492,141.289875,37,1000V10
27/10/2022 20:38:56696200,315.0936,312.7756,314.5812,295.598,144.067035,37,1000V10
27/10/2022 20:38:57679000,315.0936,312.8,314.5812,295.598,143.141315,37,1000V10
27/10/2022 20:38:58693000,315.118,312.9708,314.5812,295.5492,144.992755,37,1000V10
27/10/2022 20:38:59691400,315.0936,313.044,314.5812,295.598,144.067035,38,1000V10
27/10/2022 20:39:00689800,315.118,312.8976,314.6544,295.598,144.992755,37,1000V10
27/10/2022 20:39:01688200,315.118,312.8244,314.7032,295.5492,144.067035,37,1000V10
27/10/2022 20:39:02686600,315.118,312.7756,314.6544,295.598,140.364155,38,1000V10
27/10/2022 20:39:03685000,315.0692,312.7268,314.6544,295.598,143.141315,38,1000V10
27/10/2022 20:39:09675400,314.752,312.6048,314.752,295.5492,169.061475,38,1000V10
27/10/2022 20:39:10689400,314.6056,312.434,314.8496,295.5004,170.912915,38,1000V10
27/10/2022 20:39:11687800,314.5324,312.4584,314.8496,295.598,172.764355,38,1000V10
